id,text,user,created_at,coding
1824710341290242210,"Monkeypox is currently in a multi-country outbreak and has currently been classified as a ""Public health emergency of international concern"" by the @WHO
One pager infographic on mpox https://t.co/d5ZzfspS0h",ashwinrajenesh,Sat Aug 17 07:30:21 +0000 2024,safe uses official information
1823833094765555742,"JUST IN: Mpox Outbreak Reaches 14 Total African Countries With Cases Rising To 15,000.

Mpox, short for Monkeypox, is believed to be airborne and can lead to serious health issues and death.

Travelers to and from African countries have been warned to visit with extreme caution. https://t.co/EztoPNesEW",JakeGagain,Wed Aug 14 21:24:29 +0000 2024,potentially misleading number quoted has no source
1826063358384288126,"This Matrix is wild when you have eyes to see and ears to hear.  Monkeypox (which they now call mpox so you won't notice) was declared a World Hell emergency on August 14th. Bad Monkey was released on Apple TV on Aug 14. Also, the third largest statue in the US was just unveiled https://t.co/VEd2RoyZgP",BerwickJeff,Wed Aug 21 01:06:45 +0000 2024,harmful pharma conspiracy fear mongering
1825167006733099075,"Monkeypox: ‘mpox’ is a viral infection
Spread via:
- Close contact
- Clothes/towels/all contaminated surfaces
- Droplet &amp; aerosol (airborne)
- Human to human &amp; animal to human
- Asymptomatic transmission has even reported (getting it from someone not showing symptoms yet) https://t.co/qvVGcmnZfm",PrognosticChats,Sun Aug 18 13:44:59 +0000 2024,safe uses official information
1824029950996779246,"Geert warned 2 yrs ago. Do not vaccinate Mpox.

In no time we will be developing more infectious monkey pox variants.

Vaccinating with non-replicating vaccines will help it to evolve.  
@GVDBossche @ALEXNEWMAN_JOU 

#Mpox #MonkeyPox 

Full interview 
https://t.co/C2NHDsPCEj https://t.co/BGzoDBqzPZ",mpetrus19,Thu Aug 15 10:26:43 +0000 2024,harmful
1825840466115571990,"You only need 5 minutes to learn about Mpox (aka Monkeypox) 

Share this with your loved ones and stay safe.

(1/5) https://t.co/oAuUEPGVW6",cilisosmy,Tue Aug 20 10:21:04 +0000 2024,safe uses official information
1824414685342396426,در ۲۰۲۲ نام آبله میمون monkeypox به آبله ام mpox تغییر کرد. این کار WHO بر اساس پاکیزگی سیاسی صورت گرفت تا احساسات جامعه میمونها جریحه دار نشود و آنها هدف تعصب و تبعیض نابجا قرار نگیرند. جامعه میمونها در دنیایی که طرفداران حماس و ج ا درکاخ سفید هستند نباید احساس انزوا کنند https://t.co/UREO3LbQdL,Maj_mohammadi,Fri Aug 16 11:55:31 +0000 2024,not english
1823966589999571383,"Kenyataan Media Kementerian Kesihatan Malaysia

Situasi Semasa Kes Monkey Pox (MPOX) https://t.co/x2fNJMCn3n",KKMPutrajaya,Thu Aug 15 06:14:57 +0000 2024,not english
1823815303664640362,Mpox (formerly known as monkeypox) re-entering the news cycle: https://t.co/6keCDLSLI0,firastopher,Wed Aug 14 20:13:47 +0000 2024,safe reaction
1824779458974499190,"With the rise in mpox cases across Africa, @WHO has declared it a public health emergency of international concern.

Learn the key facts about the disease and how to protect yourself: https://t.co/Vxztimyi72 https://t.co/O2oxc7qVR6",UN,Sat Aug 17 12:05:00 +0000 2024,safe uses official information
1827019724179321259,"The live virus Monkeypox (mpox) vaccine insert (under). Not only will it destroy hearts, it will cause monkeypox in those with compromised immune systems and in those around the vaccinated. It will spawn a pandemic where none exists.

Insert credit @HerbsandDirt https://t.co/frQY851Kzv",DGrouf,Fri Aug 23 16:27:01 +0000 2024,harmful vaccine fear mongering
1835897462122528920,"Mpox merupakan penyakit yang berpunca daripada virus monkeypox. 

Virus ini boleh merebak dan menjangkiti orang lain melalui sentuhan rapat dengan individu yang mempunyai gejala dan tanda jangkitan. 

Ia juga boleh merebak melalui  kontak secara langsung dengan peralatan yang https://t.co/CR21nHoeUM",KKMPutrajaya,Tue Sep 17 04:23:58 +0000 2024,not english
1824783111835488703,"According to the WHO clade 1 Mpox is now a GLOBAL health emergency, and the incubation period can be up to 21 days

According to the UK govt list of HCIDs clade 1 Mpox is airborne

In months there’ll be a lot of people with Mpox saying “but we didn’t know”

Yeah we did - mask NOW https://t.co/GMyV7Jtxcl",SleepyJim0,Sat Aug 17 12:19:31 +0000 2024,safe uses official information
1825590325613842925,"🚨WHO declares mpox (monkeypox) outbreak a public health emergency of international concern.

What is mpox? 

Is that really ""gay disease"" as stereoptyped?

8 key facts about mpox 🧵 https://t.co/PhJlPr7A4R",bitcoinmalaya,Mon Aug 19 17:47:06 +0000 2024,safe uses official information
1826439305893474555,"The #monkeypox (mpox) outbreak has been designated by the #WHO as a ""Public Health Emergency of International Concern."" We spoke with Dr. Yin Ye, CEO of #BGI Group, to ask him about mpox and how concerned people should be about contracting it. https://t.co/Ut7Dn1zrIC https://t.co/djxLbiAGlS",TheBgiGroup,Thu Aug 22 02:00:38 +0000 2024,safe uses official information
1825088753716621806,"Sigh

Chimpanzees aren't monkeys
Mpox is an orthopox virus, not an adenovirus 
It LITERALLY states it's replication deficient

Please take your virology advice from virologists.

Not these two chimps.

(Unfair to chimpanzees, I know). https://t.co/m2BMcuM4MN",Poppyjuice,Sun Aug 18 08:34:02 +0000 2024,safe reaction to misinformation
1824052335095521616,Es una coincidencia que se haya lanzado el pasaporte europeo de vacunación Euvabeco y que 6 días después la OMS haya anunciado una nueva emergencia sanitaria mundial llamada mpox (Monkeypox). https://t.co/3RPY708Keh,Inconforme75,Thu Aug 15 11:55:40 +0000 2024,not english
1823784003515900238,"🚨BREAKING- The W.H.O. has declared (MPOX Monkeypox) ""the highest level of alarm under international health law""

Who else is NOT going to comply or let them interfere in our elections? 

Not this time. https://t.co/sYIMmeeChV",DiligentDenizen,Wed Aug 14 18:09:25 +0000 2024,potentially misleading election fraud conspiracy
1824146151085604882,"Die #WHO empfiehlt, die Bezeichnung ""Monkeypox"" in Mpox zu ändern, da sie sonst als rassistisch wahrgenommen werden könnte. Auch in Niedersachsen wird diese Empfehlung schrittweise angepasst. Mich würde brennend interessieren, welche Personengruppen genau sie mit Affen in https://t.co/BGmDZXNkYO",MdlBehrendt,Thu Aug 15 18:08:28 +0000 2024,not english
1825581044390588604,"Aucun média de gd chemin ne vous le dira ⤵️
🗣️@raoult_didier : pour Mpox virus, il faut examiner les malades, il faut les déshabiller, car les lésions sont en général génitales et anales, il faut lui écarter les fesses, et il faut regarder s'il y a des vésicules ou pas, c'est https://t.co/HE0YAfoM0F",FredGaulois,Mon Aug 19 17:10:13 +0000 2024,not english
1824806153769078821,"Monkey Gate (Thread)

On 15th August 
With just 15,000 cases n 500 deaths WHO declared Mpox global emergency second time in last 2 years

They had already done this in 2022

1/5 https://t.co/5MCg3tGdiH",Starboy2079,Sat Aug 17 13:51:04 +0000 2024,"harmful bill gates, pharma conspiracy fear mongering"
1823836301461696698,MONKEYPOX / MPOX FEAR CAMPAIGN LAUNCHED. WHO / BIG PHARMA will attempt to save us from a new SCAMDEMIC. Everything you need to know about MPOX and what to expect from the cabal in the coming weeks 👇👇👇 https://t.co/fOJ1xWmk2Y,noreward_norisk,Wed Aug 14 21:37:14 +0000 2024,"harmful (pharma conspiracy fear mongering, world government fear mongering"
1823966531186786380,"URGENT!!!

The World Health Organization has declared MPox (formerly called Monkey Pox) as a Public Health Emergency. 

Here are some things to note for your protection. 

Please share https://t.co/IUNk8sWqmt",the_beardedsina,Thu Aug 15 06:14:43 +0000 2024,safe uses official information
1835268384675832313,"Bukan cacar biasa, ayo kenali apa itu Cacar Monyet (MonkeyPox) 🚨

— Kemenkes mengungkapkan kasus monkeypox di Indonesia sebanyak 88 kasus selama 2022- 2024. Diantaranya 74 kasus hingga 2023 dan 14 kasus di 2024. 

Apa sih Mpox itu? A thread https://t.co/2NxdHny7Pz",azkalfernata,Sun Sep 15 10:44:15 +0000 2024,not english
1824832605277012220,"1. Évitons de prendre à la lettre les discours des  toubibs télé et journaleux : voici 1 présentation des clades du Mpox sourcée :
On distingue 2 principaux ""types"" (= 2 clades) du virus Mpox = monkeypox causes de varioles du singe (1). Le taux de létalité dépend du clade viral. https://t.co/3EIQKOyqiw",papanours60,Sat Aug 17 15:36:11 +0000 2024,not english
1826419156440199220,"🚨EXCLUSIVA | Mpox es un fraude no existe . Son las 12 enfermedades de toda la vida rubéola, sarampión, herpes, escarlatina, varicela o Impétigo ampolloso etc . Los virus no se han aislado nunca y el ADN de mono verde en inyecciones puede producir parálisis 👇⚠️👍 https://t.co/2TbUwNrzOh",ultimocolinesio,Thu Aug 22 00:40:34 +0000 2024,not english
1824288538621255726,"What is Monkeypox?

•Monkeypox is a zoonosis, a disease that is transmitted from infected animals to humans.
•According to the WHO, cases occur close to tropical rainforests inhabited by animals that carry the virus
•The first human case of mpox was recorded in 1970 in the DRC https://t.co/YDf0c655nC",UpscforAll,Fri Aug 16 03:34:15 +0000 2024,safe uses official information
1824166637295095963,"🚨🌎 Monkeypox update 

“A rapid spread of a lethal version of Mpox, first in Africa &amp; now in Europe”

“At least 17,5000 cases in 2024”

“There were more than 3000 cases in the UK in 2022

Legacy Media Sky News found a Presenter to get excited about Mpox - unlike last https://t.co/RDSrxDh2KY",BGatesIsaPyscho,Thu Aug 15 19:29:52 +0000 2024,harmful questions authenticity of news) (creator name
1825248266356949220,"FAGPOX, SHINGLES, SIDE EFFECTS FROM VACCINES, WHATEVER YOU BELIEVE, THEY WILL TRY TO USE THIS TO TAKE YOUR FREEDOM. 

DO NOT COMPLY

The information below is why I call it Fagpox. This is an article from 2022 proving Fagpox is from fags and quite possibly could be very faggy if https://t.co/jSFOC4Pci6",RedpillDrifter,Sun Aug 18 19:07:52 +0000 2024,"harmful anti lgbtq+ fear mongering, pharma conspiracy fear mongering, vaccine fear mongering"
1825384695183663255,"BREAKING: The DOH has detected one new case of monkeypox, also known as mpox, in the country. The 10th laboratory-confirmed mpox case was reported to the DOH on Sunday, Aug. 18. This is after the WHO declared mpox a global public health emergency for the second time in two years. https://t.co/bkTTe8ANZ0",inquirerdotnet,Mon Aug 19 04:09:59 +0000 2024,safe uses official information
1823781720908234938,"🚨BREAKING🌎🤒: @WHO has declared a global health emergency in response to the Mpox outbreak, previously known as monkeypox, now affecting 13 African countries including the DRC, which reports 14,000 cases and 524 deaths. 

This is the second time in three years that Mpox has https://t.co/Cu15pBRcQD",OleleSalvador,Wed Aug 14 18:00:21 +0000 2024,safe uses official information
1825561459700400174,"Kenyans set to receive Monkey Pox, Mpox vaccines by December, with 2 million doses coming from a Nordic manufacturer. https://t.co/aX2cWmB7Va",Goddie_Ke,Mon Aug 19 15:52:23 +0000 2024,potentially misleading unconfirmed claim
1823865104896811495,"WHO just declared international emergency for Monkey Pox (dubbed MPox)

With some of the most important elections on our doorstep, you have to question the timing. 

Will you remain silent if they start mandates and lockdowns? https://t.co/3oACJv6VSh",QBCCIntegrity,Wed Aug 14 23:31:41 +0000 2024,potentially misleading election fraud conspiracy
1825236644708171977,"Monkeypox é mais uma GRANDE PSYOP.
Uma manipulação orquestrada por lunáticos e psicopatas que vão usar os efeitos da vacina como desculpa para introduzir testes contaminados e novas “vacinas”, com isso IMPULSIONAR ainda mais a verdadeira PANDEMIA, a pandemia de EFEITOS ADVERSOS. https://t.co/AI9TGaa4qy",PaladinRood,Sun Aug 18 18:21:42 +0000 2024,not english
1825449334995075148,We documented our first case of Mpox (monkeypox) in the Philippines today so pag-usapan natin https://t.co/4fsAPUguNx,jaicabajar,Mon Aug 19 08:26:51 +0000 2024,safe reaction
1825425203436142951,So-called Monkey Pox is a direct result of the COVID-19 vaccine. https://t.co/kDDAFs3tB0,Lebona_cabonena,Mon Aug 19 06:50:57 +0000 2024,harmful vaccine fear mongering
1823775361941090620,"🚨BREAKING: WHO DECLARES GLOBAL HEALTH EMERGENCY OVER MPOX OUTBREAK

The WHO has declared a global health emergency as Mpox, previously known as monkeypox, spreads rapidly across 13 African countries, including the DRC, where 14,000 cases and 524 deaths have been reported.

This https://t.co/TVpinHjiNL",MarioNawfal,Wed Aug 14 17:35:05 +0000 2024,safe uses official information
1826240138848190720,"🚨💉 “17 year old Alexander is being vaccinated for Mpox”

“Alexander’s Mum is glad he’s getting that protection now”

“It used to be called Monkey Pox &amp; now it’s Mpox”

Incredible - they’re actually going to continue this nonsense. https://t.co/dMYkq4w1gj",BGatesIsaPyscho,Wed Aug 21 12:49:13 +0000 2024,harmful vaccine fear mongering) (creator name
1828087775016390831,"Les virologues dénoncent : MPOX est en fait un effet secondaire connu du COVID Vax 

Les meilleurs médecins du monde entier se mobilisent pour dénoncer la peur de la variole du singe lancée par l'Organisation mondiale de la Santé, qui sert à dissimuler les effets secondaires https://t.co/Y41L04k3q4",Krieger66362259,Mon Aug 26 15:11:04 +0000 2024,not english
1825166999036608902,"Monkeypox has been declared a ‘Public health emergency of international concern’ by @WHO 

If declared a pandemic, we will have a twindemic along with #Covid. Hopefully that doesn’t occur.

Regardless, monkeypox is spreading &amp; here’s what you need to know 🧵 https://t.co/eX7RGZzSgF",PrognosticChats,Sun Aug 18 13:44:57 +0000 2024,safe uses official information
1824359990917791852,"IMPORTANT #Mpox update from THE SCIENCE 

#plandemic #monkeybumming #WHO https://t.co/JqplF2sMK8",KTHopkins,Fri Aug 16 08:18:11 +0000 2024,harmful pharma conspiracy fear mongering
1823785416278831186,"Trump: Hear my words— WE WILL NOT COMPLY. 🔥🔥🔥

#monkeypox 
https://t.co/ag1g006avo",PU28453638,Wed Aug 14 18:15:02 +0000 2024,potentially misleading unrelated trump quote
1824336894743973971,"BREAKING:

Pakistan confirms its first three cases of monkeypox. https://t.co/UHMtU37L7b",GlobeEyeNews,Fri Aug 16 06:46:24 +0000 2024,safe uses verifiable information
1823804378383515962,"From @KylieJaneKremer 

“𝐇𝐄𝐀𝐑 𝐓𝐇𝐄𝐒𝐄 𝐖𝐎𝐑𝐃𝐒 - 𝐖𝐄 𝐖𝐈𝐋𝐋 𝐍𝐎𝐓 𝐂𝐎𝐌𝐏𝐋𝐘”

“The left wing lunatics are trying very hard to bring back C🦠VID lockdowns and mandates with all of their sudden fear mongering about the new variants that are coming”

#Mpox #MonkeyPox https://t.co/SZHqEVWFo6",TrumpDailyPosts,Wed Aug 14 19:30:23 +0000 2024,potentially misleading unrelated trump quote
1823845017863000126,🦠Starting the Pandemic of the Unvaccinated: Monkeypox Edition https://t.co/uoetkMGgjG,ValentinaForUSA,Wed Aug 14 22:11:52 +0000 2024,potentially misleading vaccine fearmongering
1824779486593696079,"Direct Question!

Would you get a MONKEYPOX vaccine if mandated by the government?

A. Yeah
B. No way! https://t.co/xtUZP1CIVn",iamnot_elon,Sat Aug 17 12:05:07 +0000 2024,potentially misleading a.i. generated photo
1824249188672045085,🔥🚨BREAKING NEWS: Monkeypox has been detected in the wastewater of two different districts in San Francisco. The WHO declared monkeypox a global health emergency yesterday. Their timing was perfect now that the illness is in The United States a day after their announcement. https://t.co/uJmMVLysFq,dom_lucre,Fri Aug 16 00:57:54 +0000 2024,potentially misleading unconfirmed claim
1823786543284412481,"BREAKING:

The World Health Organization (WHO) has declared a global emergency over the monkeypox virus. https://t.co/shKfOMlAfi",GlobeEyeNews,Wed Aug 14 18:19:30 +0000 2024,safe uses verifiable information
1823781920880111747,JUST IN: World Health Organization (WHO) declares global emergency over the monkeypox virus. https://t.co/TPQYNVpTXk,BRICSinfo,Wed Aug 14 18:01:08 +0000 2024,safe uses verifiable information
1826016123260907720,How will I get my Monkeypox updates? 😂 https://t.co/yKoXxCPaTx,LarryDJonesJr,Tue Aug 20 21:59:04 +0000 2024,safe reaction
1824167542069301374,"MONKEYPOX UNCENSORED FACTS

Here are the uncensored but documented facts about monkeypox and the vaccines that the US government is buying up from a little-known company in Denmark that only has five products on the market.

Survival Rate of a Monkeypox  (MPOX) Infection
Ref: https://t.co/VuWn2r7tYj",WitchDrTim,Thu Aug 15 19:33:28 +0000 2024,"harmful pharma conspiracy fear mongering, vaccine fear mongering"
1823788923535155414,"🧵THREAD: Top 5 people who should be afraid of catching monkeypox.

1. https://t.co/zRTAJjRIcd",goddeketal,Wed Aug 14 18:28:58 +0000 2024,harmful (threatening or malicious intentions towards public figure
1825668645046899182,"🚨 Whistleblower: Bill Gates Inserting HIV in Monkeypox Vaccine

Bill Gates is planning to cause a monkeypox pandemic by releasing a lab-created version of the bioweapon and then releasing a vaccine for the virus that is even deadlier than the disease.

A whistleblower from the https://t.co/19mr9jkk5O",tpvsean,Mon Aug 19 22:58:18 +0000 2024,"harmful bill gates, vaccine fear mongering, world government fear mongering"
1823850906355687904,"🚨 Trump warns about lockdowns and election fraud with monkeypox.

Refuse to comply! 

 https://t.co/0g2GNLAehA",notPBD,Wed Aug 14 22:35:16 +0000 2024,"harmful election fraud, lockdown claims, unrelated trump quote"
1823988662096310422,"The WHO has declared monkeypox a global health emergency.

Stay safe out there. Wear a mask. https://t.co/msuWw3YBhN",BillboardChris,Thu Aug 15 07:42:39 +0000 2024,harmful anti lgbtq+ fear mongering
1824256452380299767,"MonkeyPox is NO joke. 

Watch this. 👀 https://t.co/0BULuHXL0T",iAnonPatriot,Fri Aug 16 01:26:45 +0000 2024,safe reaction
1823808113486782753,"That moment when you realize we’re heading towards a syndemic/tri-pandemic of SARS2, H5N1 and MPox and you don’t have to change a single thing. https://t.co/DfBZue6vIK",drseanmullen,Wed Aug 14 19:45:13 +0000 2024,safe reaction
1823621047393964524,"Africa declaring a health state of emergency due to rising cases of monkeypox.

Are you concerned? https://t.co/u3oN4KZyvM",creepydotorg,Wed Aug 14 07:21:53 +0000 2024,safe uses verifiable information
1824357594984566816,"MPox memes depository here 👇

Go. https://t.co/p0cVc1jUsC",BGatesIsaPyscho,Fri Aug 16 08:08:40 +0000 2024,harmful questions authenticity of news) (creator name
1825223909374873799,"🚨 Whistleblower: Bill Gates Seeding Monkeypox in Major Cities via Chemtrails

A disturbing revelation has emerged from within the Bill and Melinda Gates Foundation, as a whistleblower comes forward to expose a plan to use the existing chemtrails operation to unleash the next https://t.co/3Qg4mZcCv9",tpvsean,Sun Aug 18 17:31:05 +0000 2024,"harmful bill gates, planned pandemic, vaccine fear mongering, world government fear mongering"
1823805181383074125,"MPox patient 0 has been identified as Justin Trudeau. 

Unavailable for comment, sources say he contracted the virus after fucking an entire country over. https://t.co/dHOlwIS1rl",govt_corrupt,Wed Aug 14 19:33:34 +0000 2024,harmful (threatening or malicious intentions towards public figure
1823805224307610023,"The WHO declares monkeypox to be a ""global health emergency"".

Here we go again...

SHARE if you don't trust them anymore 👇

https://t.co/ggXzt1Hft6",PeterSweden7,Wed Aug 14 19:33:44 +0000 2024,potentially misleading questions authenticity of news
1824951276796355025,"MONKEYPOX THE COVER STORY: In 2021 NTI predicts a laboratory engineered vaccine resistant Monkeypox outbreak with 271 Million deaths. This is a coverup for the fatalities of the Covid injected. WHO is a criminal organization led by Bill Gates, Rockefellers and the Wellcome Trust. https://t.co/Hp1nuwzN2e",SpartaJustice,Sat Aug 17 23:27:45 +0000 2024,"harmful bill gates, planned pandemic, vaccine fear mongering, world government fear mongering"
1827571373600076088,"Newly unsealed documents have revealed an explosive confession from the U.S. Food and Drug Administration (FDA) about the so-called “monkeypox virus.”
The documents were obtained by investigative reporter Christine Massey from a Freedom of Information Act (FOIA) request. https://t.co/5wW1mBoAsK",toobaffled,Sun Aug 25 04:59:04 +0000 2024,harmful false claims posing as official source
1824091921452544029,Bert And Ernie Both Contract Monkeypox https://t.co/iDgAib7A6D https://t.co/nrx6xL6v2i,TheBabylonBee,Thu Aug 15 14:32:58 +0000 2024,safe satire
1826167699837431902,"Some of us aren’t Stupid ..

German Dr. Wolfgang Wodarg recently appeared in an interview where he suggested the current monkeypox hype is nothing more than fearmongering by the corrupt globalist establishment trying to cover up the symptoms of the experimental COVID-19 shots. https://t.co/OVR0DoA60s",toobaffled,Wed Aug 21 08:01:22 +0000 2024,"harmful vaccine fear mongering, world government fear mongering"
1823859467525726263,"In 83 days Trump will lose AGAIN.

Bigly.

Then he'll rot in prison.

Can I get an Amen?

#HarrisWalz2024 #TrumpIsDone Asheville North Carolina Inflation A. Trump Monkeypox Kari Lake Social Security Boebert 2.9 BILLION Katy Tur Boebert Bobo SSNs Jared Evangelicals for Harris https://t.co/00Qhs4U0Nz",SteveRustad1,Wed Aug 14 23:09:17 +0000 2024,unrelated
1827670322696355933,"🚨BREAKING: World Health Organization Orders Government’s To Prepare for 'Mega Lockdowns' Due to 'Deadly Monkeypox' Strain.

Do you really have Trust in WHO?

A.  YES
B.   NO https://t.co/yDmRFyXp6q",IvankaNews_,Sun Aug 25 11:32:16 +0000 2024,harmful false claims posing as official source
1828544536680829141,"Just so everyone can keep up:

Mondays are Covid Day
Tuesdays are Monkeypox Day
Wednesdays are Bird Flu Day
Thursdays are Black Death Plague Day
Fridays are West Nile Virus Day
Saturdays are Sloth Fever Day
Sundays are Mix-n-Match Choose Your Favorite Virus Day

Do I have this https://t.co/BsCwLtbVsv",FiveTimesAugust,Tue Aug 27 21:26:04 +0000 2024,safe reaction
1828491750568022099,"Monkeypox Vaccine Being Secretly Shipped Around The Country, Warns Trucking Company Owner https://t.co/YYXep54UQr",RealAlexJones,Tue Aug 27 17:56:19 +0000 2024,"harmful false claims) (alex jones post, vaccine fear mongering"
1823848976208265590,Leaked monkeypox testing clinic https://t.co/o74zPKYdss,dogeofficialceo,Wed Aug 14 22:27:36 +0000 2024,harmful anti lgbtq+ fear mongering
1824854262150545743,🚨🇮🇱 BREAKING: Photos suggest ZIONIST GENOCIDE supporter Michael Rapaport may have contracted MONKEYPOX after visiting Benjamin Netanyahu. https://t.co/v87Dk2J711,jacksonhinklle,Sat Aug 17 17:02:14 +0000 2024,"harmful anti lgbtq+ fear mongering, antisemitism, threatening or malicious intentions towards public figure"
1823872266368618550,"Pentagon Mandates Monkeypox Vaccine, But Only For Navy https://t.co/2VFfFEmCoW https://t.co/TzirqFYx5p",TheBabylonBee,Thu Aug 15 00:00:08 +0000 2024,safe satire
1826613390703559094,"Indian “journalists”, ladies and gentlemen. And she is serious. She genuinely believes that monkeys will attack and spread monkeypox. Just like chickens may spread chickenpox and her co-religionists infect people with Blastomycosis. https://t.co/DhL0UJmVIS",UnSubtleDesi,Thu Aug 22 13:32:23 +0000 2024,safe reaction to misinformation
1824738298763329794,"‼️ WHOOPS - Queensland Government forgot to delete their old Stock picture for Shingles when reporting on Monkey Pox 

I’m going to hypothesis that any Western Cases of Mpox are exclusively found the vaccinated…….

Of course Government won’t release this data - they never do. https://t.co/OXYRkngIP4",BGatesIsaPyscho,Sat Aug 17 09:21:27 +0000 2024,"harmful false claims) (creator name, vaccine fear mongering"
1823778130693157139,"NOW - WHO's Tedros declares global ""mpox"" emergency. https://t.co/2CPJE1JUFR",disclosetv,Wed Aug 14 17:46:05 +0000 2024,safe uses official information
1824879954762612932,"Please stop joking  about the Monkeypox pandemic. This is what monkeypox does to you. Are you taking it seriously now? 

Oh wait it's the Pfizer C19 ""vaccine""! https://t.co/k5IFs7qeq9",robinmonotti,Sat Aug 17 18:44:20 +0000 2024,harmful vaccine fear mongering
1824513057693086004,🚨 Reports indicate that Noah Schnapp has tested positive for monkeypox. https://t.co/TtF102D3Ty,LyricVault,Fri Aug 16 18:26:25 +0000 2024,safe satire
1826106921666965907,"Why are monkeypox deaths a global health emergency, but tens of thousands of jab deaths and injuries are not even acknowledged by the health establishment?

#auspol https://t.co/fSY5YvRiOB",SenatorRennick,Wed Aug 21 03:59:52 +0000 2024,harmful vaccine fear mongering
1823818497081700758,"Just to be clear:

Monkeypox or bird flu don’t actually have to be legitimate threats in order for the Deep State to accomplish their goals.

They just need an excuse to put more mail-in ballots in circulation.

They just need a “global health emergency” on paper, in order to https://t.co/0PMLIyYKZ9",WarClandestine,Wed Aug 14 20:26:29 +0000 2024,"harmful (planned pandemic, world government fear mongering, election fraud"
1825637263075631594,"EXCLUSIVE: Dr. Robert Malone Warns Monkeypox Is Psychological Bioterrorism

We Are In A Fight Between Good &amp; Evil

@RWMaloneMD https://t.co/3DdrBD8hbC",RealAlexJones,Mon Aug 19 20:53:36 +0000 2024,"harmful false claims) (alex jones post, planned pandemic"
1824211927054291130,those monkeypox pictures i’m seeing on the timeline making me scared to breathe https://t.co/2dbr5dXYqv,kirawontmiss,Thu Aug 15 22:29:50 +0000 2024,safe reaction
1824177901782081687,"They're trying to do Covid all over again, this time with ""Mpox"".

Will you comply with lockdowns and mask/vaccine mandates this time around?

https://t.co/LSsX6Bxtw1",wideawake_media,Thu Aug 15 20:14:38 +0000 2024,"harmful questions authenticity of news, vaccine fear mongering"
1824378549987315714,"The WHO's Dr. Michael Ryan on the so-called ""Mpox global health emergency"": 

""The world needs to, in this case, as it did for Covid and in other diseases, come together to make sure that we're doing surveillance together... that there's political commitment, that there's https://t.co/6XbVFxjNqL",wideawake_media,Fri Aug 16 09:31:56 +0000 2024,safe uses official information
1825570908242645051,"BREAKING: World Health Organization Orders Government’s To Prepare for 'Mega Lockdowns' Due to 'Deadly Monkeypox' Strain.

What's your reaction? https://t.co/9fNKJIssmn",realTrumpNewsX,Mon Aug 19 16:29:56 +0000 2024,harmful false claims posing as official source) (creator name
1828557551971266837,Robert E Lee statue in New Orleans replaced with illuminati monkeypox coomer demon https://t.co/CE0AIPRjLI,a_westgate,Tue Aug 27 22:17:48 +0000 2024,unrelated
1823776804596814319,"‼️BREAKING 

World Health Organisation declares MONKEYPOX a global emergency! https://t.co/piRpdUZNoW",RadarHits,Wed Aug 14 17:40:49 +0000 2024,safe uses verifiable information
1823808812895363532,"It’s amazing how fast the media finds an “expert” isn’t it? 
They can’t manage to find the names of the treasonous traitors in our Government, but they can find a monkeypox expert at the ready. 🙄 https://t.co/DgIsb5z55l",ryangerritsen,Wed Aug 14 19:48:00 +0000 2024,"harmful questions authenticity of news, threatening or malicious intentions towards public figure "
1836248353111207968,"WARNING:  THE MONKEYPOX VACCINE IS A LIVE ACTIVE SMALLPOX PATHOGEN THAT WILL MAKE OTHERS AROUND YOU SICK &amp; KILL YOU. 

YOUR GOVERNMENT IS TRYING TO KILL YOU.   #Bioweapon https://t.co/R8Itd6Wi04",RealDrJaneRuby,Wed Sep 18 03:38:17 +0000 2024,"harmful u.s. government fear mongering, vaccine fear mongering"
1824118926210408954,See links below in the replies for my many essays concerning MPox/Monkeypox/Moneypox and the WHO.  This has been going on for two years now.  Thread. https://t.co/TLXp0NmzgM,RWMaloneMD,Thu Aug 15 16:20:17 +0000 2024,"harmful false claims, pharma conspiracy fear mongering, vaccine fear mongering"
1824901300112203916,"Huge lines to get tested for monkeypox in Omaha, Nebraska 

 https://t.co/jcdwFR5CEo",TheMagaHulk,Sat Aug 17 20:09:09 +0000 2024,harmful false claims
1825284927698686367,"BREAKING:
What an absolute bunch of lying, corrupt assholes. Looks like Monkeypox is a Covid-19 non- Vaccine Adverse Reaction after all. 
👇👇👇👇👇👇👇
https://t.co/7wCWZWufzZ https://t.co/ubjkmxjEVq",AllBiteNoBark88,Sun Aug 18 21:33:33 +0000 2024,harmful vaccine fear mongering
1824606101951627265,"Reminder, this is the White House National Monkeypox Response Deputy Coordinator. 

We are in good hands with capable leadership during this crisis. https://t.co/D40y0eF1ZZ",JebraFaushay,Sat Aug 17 00:36:08 +0000 2024,"harmful anti lgbtq+ fear mongering, attack on demetre daskalakis"
1823844363157295180,"Demetre Daskalakis, the Deputy Coordinator of the White House National Monkeypox Response, is deeply involved in satanic symbolism and practices. 

He ran an HIV and hepatitis screening clinic from a Manhattan S&amp;M club, where men could pay to party unclothed. 

His AIDS/HIV https://t.co/XwUySFBTaX",ShadowofEzra,Wed Aug 14 22:09:16 +0000 2024,"harmful anti lgbtq+ fear mongering, attack on demetre daskalakis, satanist accusations"
1824189657040761146,"Sweden confirms the first case of monkeypox outside of Africa.

Do you think this is the beginning of a new global pandemic? https://t.co/oL8M10rVpq",creepydotorg,Thu Aug 15 21:01:20 +0000 2024,safe uses verifiable information
